ChasePersonalCredit,,4/21/16,,EZPASS VIRGINIxxxx0022,Other Transportation,-35,
ChasePersonalCredit,,4/21/16,,ZOES  x0230,Restaurants/Dining,-13.07,
JointChecking,,4/21/16,,CHASE            AUTOPAY    ***********7178~~x8888~~~~x3450~~0~~~~0065,Credit Card Payments,-529.02,
PersonalChecking,,4/21/16,,USAA.COM PAY INT P&amp;C        ***********8232,Insurance,-305.34,
ChasePersonalCredit,,4/22/16,,SHELL OIL xxxxxxx1806,Gasoline/Fuel,-5.13,
ChasePersonalCredit,,4/22/16,,WHOLEFDS SPR x0056,Groceries,-100.22,
Costco,,4/22/16,,COSTCO GAS          FAIRFAX xxxxxxxxx   xxxxxx9999,Gasoline/Fuel,-20.86,
USAACredit,,4/22/16,,AUTOMATIC PAYMENT - THANK YOU,Credit Card Payments,1566.44,
Costco,,4/23/16,,COSTCO WHOLESALE    FAIRFAX xxxxxxxxx   xxxxxx1223,Groceries,-40.26,
Costco,,4/23/16,,COSTCO WHOLESALE    FAIRFAX xxxxxxxxx   xxxxxx1223,Groceries,-88.9,
ChasePersonalCredit,,4/24/16,,BROW ART 23 - FAIR OAK,Personal Care,-14,
BusinessChecking,,4/25/16,,Debit Card Purchase GOOGLE *Domains            g.co/payhelp#  CA,Online Services,-5,
JointChecking,,4/25/16,,USAA FUNDS TRANSFER DB~~x3045~~~~x5275~~0~~~~0302,Transfers,-2400,
PersonalChecking,,4/25/16,,USAA FUNDS TRANSFER CR,Transfers,2400,
ChasePersonalCredit,,4/26/16,,WEGMANS # 016,Groceries,-27.01,
ChasePersonalCredit,,4/26/16,,WEGMANS # 016,Groceries,-32.6,
JointChecking,,4/26/16,,INTEREST PAID~~x0000~~~~x0000~~0~~~~GT41,Interest,0.2,
PersonalChecking,,4/26/16,,VERIZON          ONLINE PMT ***********3POS,Cable/Satellite Services,-72.9,
PersonalChecking,,4/26/16,,USAA CREDIT CARD PAYMENT    ***********5906,Credit Card Payments,-1566.44,
ChasePersonalCredit,,4/27/16,,PLAZA ARTIST MATER,Gifts,-66.04,
ChasePersonalCredit,,4/28/16,,THE HOME DEPOT 2550,Lawn,-4.22,
JointChecking,,4/28/16,,PAYPAL           INST XFER  ***********HNOL~~x8888~~~~x0672~~0~~~~0065,Uber,-40.64,
ChasePersonalCredit,,4/29/16,,JETBLUE xxxxxxxxx1920,Travel,-20,
PersonalChecking,,4/29/16,,SANTEON INC      PAYROLL    ***********IOU2,Paychecks/Salary,3399.79,
ChasePersonalCredit,,5/1/16,,LEGAL SEA FOODS #010,Restaurants/Dining,-34.76,
BusinessChecking,,5/2/16,,Recur Debit Card Purchase FACEBOOK XNT2B92KX2        6    CA,Marketing Advertising,-45.59,
PersonalChecking,,5/2/16,,PAYPAL           INST XFER  ***********HNOL,Uber,-11.94,
BusinessSparkVisa,,5/3/16,,Cap 1 ElectronicPhonePmt AuthDate 03-M AY,Credit Card Payments,335.97,
ChasePersonalCredit,,5/3/16,,DINE BOSTON GRILL,Restaurants/Dining,-18.59,
Costco,,5/3/16,,AUTOPAY PAYMENT - THANK YOU,Credit Card Payments,371.76,
JointChecking,,5/3/16,,MEADHALL                 CAMBRIDGE    MA~~x8888~~xxxxxxxxxxxx8747~~x8199~~0~~~~0079,Restaurants/Dining,-85.62,
PersonalChecking,,5/3/16,,CHECK # 0xxxxx1007,Lawn,-1500,
PersonalChecking,,5/3/16,,PAYPAL           INST XFER  ***********HNOL,Uber,-29.77,
PersonalChecking,,5/3/16,,PAYPAL           INST XFER  ***********HNOL,Uber,-19.55,
BusinessChecking,,5/4/16,,#995001 Paid Check,Credit Card Payments,-285.14,
BusinessChecking,,5/4/16,,ACH Withdrawal CAPITAL ONE      PHONE PYMT ...1018CHIOUANDREA  ...9291,Credit Card Payments,-335.97,
BusinessSparkVisa,,5/4/16,,PAYMENT,Credit Card Payments,285.14,
BusinessSparkVisa,,5/4/16,,PAST DUE FEE ADJUSTMENT,Service Charges/Fees,39,
BusinessSparkVisa,,5/4/16,,INTEREST CHARGE ADJUSTMENT,Service Charges/Fees,3.38,
ChasePersonalCredit,,5/4/16,,JETBLUE xxxxxxxxx2516,Travel,-20,
ChasePersonalCredit,,5/4/16,,BEST WESTERN HOTELS,Travel,-358.8,
PersonalChecking,,5/4/16,,AMEX EPayment    ACH PMT    ***********6292,Credit Card Payments,-371.76,
PersonalChecking,,5/4/16,,PAYPAL           INST XFER  ***********HNOL,Uber,-46.39,
USAACredit,,5/4/16,hand cream,AMAZON MKTPLACE PMTS     AMZN.COM/BILLWA,Personal Care,-30.99,
Costco,,5/5/16,,COSTCO GAS          FAIRFAX xxxxxxxxx   xxxxxx9999,Gasoline/Fuel,-10.49,
USAACredit,,5/5/16,,AMAZON EU                AMAZON.CO.UK LU,Books related to work,-31.4,
ChasePersonalCredit,,5/6/16,,PAYPAL *COLLABORATI,Books related to work,-35,
JointChecking,,5/6/16,,ACARIAHEALTH PH          ORLANDO      FL~~x8888~~xxxxxxxxxxxx8747~~x8235~~0~~~~0079,Pets/Pet Care,-65,
PersonalChecking,,5/6/16,,FCWA             ONLINE PMT ***********3POS,Utilities,-47.62,
USAACredit,,5/6/16,,APL* ITUNES.COM/BILL     xxx-xxx-7753 CA,Online Services,-0.99,
Costco,,5/7/16,,COSTCO GAS          FAIRFAX xxxxxxxxx   xxxxxx9999,Gasoline/Fuel,-27.95,
Costco,,5/7/16,,COSTCO WHOLESALE    FAIRFAX xxxxxxxxx   xxxxxx1223,Groceries,-70.25,
ChasePersonalCredit,,5/8/16,,SAFEWAY STORExxxx4316,Groceries,-61.9,
ChasePersonalCredit,,5/8/16,,HOME WARRANTY,Home Maintenance,-62.66,
Costco,,5/8/16,,COSTCO WHOLESALE    FAIRFAX xxxxxxxxx   xxxxxx1223,Groceries,-10.95,
JointChecking,,5/9/16,paypal and meadhall,USAA FUNDS TRANSFER CR~~x3045~~~~x4967~~0~~~~0303,Transfers,126.26,
PersonalChecking,,5/9/16,,MEADHALL                 CAMBRIDGE    MA~~x8888~~xxxxxxxxxxxx8747~~x8199~~0~~~~0079,Restaurants/Dining,-85.62,
PersonalChecking,,5/9/16,,PAYPAL           INST XFER  ***********HNOL~~x8888~~~~x0672~~0~~~~0065,Uber,-40.64,
Cash,,5/10/16,,Colonial Restoration Teak Furniture Refinish,Furniture,-3000,
Cash,,5/10/16,,Garage Sale,Other Income,12,
Cash,,5/10/16,,Garage Sale,Other Income,40,
Cash,,5/10/16,,Garage Sale - Blue Sofa,Other Income,2500,
PersonalChecking,,5/10/16,,Richard Mowing,Lawn,-600,
ChasePersonalCredit,,5/11/16,,WEGMANS # 016,Groceries,-13.67,
Costco,,5/11/16,,COSTCO WHOLESALE    FAIRFAX xxxxxxxxx   xxxxxx1223,Groceries,-17.91,
PersonalChecking,,5/12/16,The Cleaners,CHECK # 0xxxxx1009~~x0800~~~~x7015~~3~~~~0057,Cleaner,-150,
PersonalChecking,,5/12/16,,NOVEC            ONLINE PMT ***********3POS~~x8888~~~~x9701~~0~~~~0065,Utilities,-302.71,
ChasePersonalCredit,,5/13/16,,AUTOMATIC PAYMENT - THANK,Credit Card Payments,4736.86,
ChasePersonalCredit,,5/13/16,,CVS/PHARMACY #x1378,Eric - Misc eg help w clothes,-33.77,
ChasePersonalCredit,,5/15/16,,STARBUCKS #x7703 RESTON,Restaurants/Dining,-2.6,
ChasePersonalCredit,,5/15/16,,AT&T*BILL PAYMENT,Telephone Services,-72.16,
Costco,,5/15/16,,EXXONMOBIL 4783     LAUREL xxxxxxxx    xxx-xxx-2233,Gasoline/Fuel,-29.24,
Costco,,5/15/16,,COSTCO WHOLESALE    FAIRFAX xxxxxxxxx   xxxxxx1223,Groceries,-27.85,
PersonalChecking,,5/16/16,,CHASE            AUTOPAY    ***********9862~~x8888~~~~x5440~~0~~~~0065,Credit Card Payments,-4736.86,
PersonalChecking,,5/16/16,Air Conditioning Repair United Air Temp,CHECK # 0xxxxx1008~~x0810~~~~x2547~~3~~~~0057,Home Maintenance,-125,
PersonalChecking,,5/16/16,Garage Sale Kids stuff,DEPOSIT@MOBILE~~x3045~~~~x7846~~2~~xxxxxxxxxx8574~~0005,Other Income,131,
PersonalChecking,,5/16/16,,SANTEON INC      PAYROLL    ***********IOU2~~x8888~~~~x1891~~0~~~~0032,Paychecks/Salary,3399.81,
PersonalChecking,,5/16/16,,VANGUARD BUY     INVESTMENT ***********1925~~x8888~~~~x6169~~0~~~~0065,Retirement Contributions,-662.11,
ChasePersonalCredit,,5/17/16,,WHOLEFDS SPR x0056,Groceries,-31.48,
PersonalChecking,,5/17/16,,INTEREST PAID~~x0000~~~~x0000~~0~~~~GT41,Interest,0.16,
ChasePersonalCredit,,5/18/16,,SAFEWAY STORExxxx4316,Groceries,-57.43,
BusinessSparkVisa,,5/19/16,,Mobile Deposit,Transfers,500,
PersonalChecking,,5/19/16,,CHECK # 0xxxxx5010~~x0802~~~~x3596~~3~~~~0057,Lawn,-600,
PersonalChecking,,5/20/16,Connections At Work infusion,CHECK # 0xxxxx1010~~x0800~~~~x2590~~3~~~~0057,Transfers,-500,
ChasePersonalCredit,,5/22/16,,GIANT 0759,Groceries,-28.41,
ChasePersonalCredit,,5/23/16,,EXPRESS STOP,Gasoline/Fuel,-25.26,
ChasePersonalCredit,,5/23/16,,THE HOME DEPOT 4601,Home Improvement,-9.51,
JointChecking,,5/23/16,,CHASE            AUTOPAY    ***********0767~~x8888~~~~x5150~~0~~~~0065,Credit Card Payments,-8.17,
USAACredit,,5/23/16,,AUTOMATIC PAYMENT - THANK YOU,Credit Card Payments,909.99,
ChasePersonalCredit,,5/24/16,,WHOLEFDS SPR x0056,Groceries,-22.3,
ChasePersonalCredit,,5/24/16,,SAFEWAY STORExxxx6063,Groceries,-14.76,
ChasePersonalCredit,,5/24/16,,STARBUCKS #x0705 POTOMAC,Restaurants/Dining,-3.98,
PersonalChecking,,5/24/16,,USAA CREDIT CARD PAYMENT    ***********5906~~x8888~~~~x4402~~0~~~~0065,Credit Card Payments,-909.99,
USAACredit,,5/24/16,,EXPEDITE FEE             SAN ANTONIO  TX,Service Charges/Fees,8,
USAACredit,,5/24/16,,EXPEDITE FEE             SAN ANTONIO  TX,Service Charges/Fees,-8,
BusinessSparkVisa,,5/25/16,,Debit Card Purchase GOOGLE *Domains g.co/payhelp# CA,Online Services,-5,
JointChecking,,5/25/16,,INTEREST PAID~~x0000~~~~x0000~~0~~~~GT41,Interest,0.18,
JointChecking,,5/25/16,,SAFEWAY  STORE  4002     BURKE        VA~~x8888~~xxxxxxxxxxxx8747~~x9734~~0~~~~0066,Pets/Pet Care,-27.98,
BusinessSparkVisa,,5/26/16,,ACH Withdrawal PAYPAL VERIFYBANK ANDREA CHIOU 405PP2222JXYZZU,Transfers,-0.31,
BusinessSparkVisa,,5/26/16,,ACH deposit PAYPAL VERIFYBANK ANDREA CHIOU 205PP2222JXYZZU,Transfers,0.17,
BusinessSparkVisa,,5/26/16,,ACH deposit PAYPAL VERIFYBANK ANDREA CHIOU 105PP2222JXYZZU,Transfers,0.14,
ChasePersonalCredit,,5/26/16,,SAFEWAY STORExxxx0022,Groceries,-38.81,
ChasePersonalCredit,,5/26/16,,NEW YORK REPLACEME,Home Maintenance,-40.05,
PersonalChecking,,5/26/16,,USAA.COM PAY INT P&C        ***********8232~~x8888~~~~x6604~~0~~~~0065,Insurance,-305.34,
PersonalChecking,,5/26/16,,SANTEON INC      PAYROLL    ***********IOU2~~x8888~~~~x5301~~0~~~~0032,Paychecks/Salary,3399.78,
ChasePersonalCredit,,5/27/16,,M C INTERIORS AND FABRICS,Furniture,-400,
Costco,,5/27/16,,COSTCO WHOLESALE    FAIRFAX xxxxxxxxx   xxxxxx1223,Groceries,-177.9,
JointChecking,,5/27/16,,CLIFTON-CENTR A          CENTREVILLE  VA~~x8888~~xxxxxxxxxxxx8747~~x3537~~0~~~~0079,Pets/Pet Care,-349.05,
JointChecking,,5/27/16,,CLIFTON-CENTR A          CENTREVILLE  VA~~x8888~~xxxxxxxxxxxx8747~~x3534~~0~~~~0079,Pets/Pet Care,-14,
ChasePersonalCredit,,5/31/16,,MATTRESS WAREHOUSE OF FAI,Furniture,-1583.97,
ChasePersonalCredit,,5/31/16,,THE HOME DEPOT 4601,Home Improvement,-7.8,
ChasePersonalCredit,,5/31/16,,HOME WARRANTY,Home Maintenance,-125,
ChasePersonalCredit,,6/1/16,,SAFEWAY STORExxxx4316,Groceries,-37.37,
ChasePersonalCredit,,6/1/16,,WHOLEFDS FRL x0223,Groceries,-9.21,
ChasePersonalCredit,,6/1/16,,BROW ART 23 - FAIR OAK,Personal Care,-8,
Costco,,6/1/16,,COSTCO GAS          FAIRFAX xxxxxxxxx   xxxxxx9999,Gasoline/Fuel,-20.97,
JointChecking,,6/2/16,,CHECK # 0xxxxx1374~~x0806~~~~x1839~~3~~~~0057,Divorce,-800,
PersonalChecking,,6/2/16,,VERIZON          ONLINE PMT ***********3POS~~x8888~~~~x4777~~0~~~~0065,Cable/Satellite Services,-75.67,
USAACredit,,6/2/16,,ZAROS BREAD BASKET       NEW YORK     NY,Restaurants/Dining,-15.94,
ChasePersonalCredit,,6/3/16,NYC Finra,NISH NUSH JOHN ST,Restaurants/Dining,-24.86,
ChasePersonalCredit,,6/3/16,NYC Finra,PRET A MANGER #035,Restaurants/Dining,-10.97,
ChasePersonalCredit,,6/3/16,,STARBUCKS #x9237 NEW YORK,Restaurants/Dining,-4.19,
ChasePersonalCredit,,6/3/16,NYC Finra,UNION STATION PARKIN#585,Travel,-48,
ChasePersonalCredit,,6/3/16,NYC Finra,PATHTVM*NEWARK BM BW,Travel,-6.5,
Costco,,6/3/16,,AUTOPAY PAYMENT - THANK YOU,Credit Card Payments,344.66,
ChasePersonalCredit,,6/5/16,,ZAROS BREAD BASKET,Restaurants/Dining,-15.18,
ChasePersonalCredit,,6/5/16,,FRENCH CAFE GOURMAND,Restaurants/Dining,-7.63,
ChasePersonalCredit,,6/5/16,,PRET A MANGER #035,Restaurants/Dining,-7.07,
ChasePersonalCredit,,6/6/16,TARGET queen sheets,TARGET xxxx7904,General Merchandise,-52.99,
ChasePersonalCredit,,6/6/16,,PASTRY XPO,Restaurants/Dining,-2.96,
PersonalChecking,,6/6/16,,AMEX EPayment    ACH PMT    ***********0212~~x8888~~~~x4793~~0~~~~0065,Credit Card Payments,-344.66,
PersonalChecking,,6/6/16,neurosurgeon second opinion,CHECK # 0xxxxx5011~~x0802~~~~x0056~~3~~~~0057,Healthcare/Medical,-30,
USAACredit,,6/6/16,,APL* ITUNES.COM/BILL     xxx-xxx-7753 CA,Online Services,-0.99,
ChasePersonalCredit,,6/7/16,,SAFEWAY STORExxxx0022,Groceries,-16.03,
ChasePersonalCredit,,6/7/16,,WHOLEFDS FRL x0223,Groceries,-6.65,
ChasePersonalCredit,,6/7/16,,HOME WARRANTY,Home Maintenance,-62.66,
PersonalChecking,,6/7/16,furniture repair,CHECK # 0xxxxx1012~~x0800~~~~x3035~~3~~~~0057,Other Expenses,-267,
PersonalChecking,,6/7/16,,AMERICAN DISPOSA ONLINE PMT ***********3POS~~x8888~~~~x8215~~0~~~~0065,Utilities,-88.74,
BusinessSparkVisa,,6/9/16,,ACH deposit PAYPAL TRANSFER - coaching,Business Income,193.6,
Cash,,6/9/16,,Christie Reimburse Travel to Plastic Surgery,Travel,6,
PersonalChecking,,6/9/16,,SANTEON INC      PAYROLL    ***********IOU2~~x8888~~~~x3303~~0~~~~0032,Paychecks/Salary,3399.8,
Cash,,6/10/16,,Garage Sale - Books Toys Telescope,Other Income,56,
Cash,,6/11/16,,Garage Sale - Books,Other Income,1.5,
ChasePersonalCredit,,6/12/16,,THE HOME DEPOT 4601,Home Improvement,-43.09,
ChasePersonalCredit,,6/12/16,,THE HOME DEPOT 4601,Home Improvement,-1.04,
ChasePersonalCredit,,6/12/16,,COLONIAL PARKING#261/569,Travel,-10,
ChasePersonalCredit,,6/13/16,,SAFEWAY STORExxxx0022,Groceries,-65.31,
ChasePersonalCredit,,6/14/16,,AUTOMATIC PAYMENT - THANK,Credit Card Payments,1366.87,
ChasePersonalCredit,,6/14/16,,THE HOME DEPOT 4601,Home Improvement,-10.39,
ChasePersonalCredit,,6/14/16,,STARBUCKS CARD RELOAD,Restaurants/Dining,-25,
JointChecking,,6/14/16,,PETSMART INC xx2971 FAIR FAIRFAX      VA~~x8888~~xxxxxxxxxxxx8747~~x5408~~0~~~~0066,Pets/Pet Care,-108,
PersonalChecking,,6/14/16,,AT&T MOBILITY    ONLINE PMT ***********3POS~~x8888~~~~x2490~~0~~~~0065,Telephone Services,-55.67,
ChasePersonalCredit,,6/15/16,,PARKMOBILE*ARLINGTON COUN,Parking,-4.13,
JointChecking,,6/15/16,,CLIFTON-CENTR A          CENTREVILLE  VA~~x8888~~xxxxxxxxxxxx8747~~x4202~~0~~~~0079,Pets/Pet Care,-131,
PersonalChecking,,6/15/16,,CHASE            AUTOPAY    ***********5866~~x8888~~~~x3562~~0~~~~0065,Credit Card Payments,-1366.87,
JointChecking,,6/16/16,,CLIFTON-CENTR A          CENTREVILLE  VA~~x8888~~xxxxxxxxxxxx8747~~x5512~~0~~~~0079,Pets/Pet Care,-14,
PersonalChecking,,6/16/16,,INTEREST PAID~~x0000~~~~x0000~~0~~~~GT41,Interest,0.15,
PersonalChecking,,6/16/16,,VANGUARD BUY     INVESTMENT ***********1925~~x8888~~~~x1684~~0~~~~0065,Retirement Contributions,-662.11,
ChasePersonalCredit,,6/17/16,,"POOL PROS, INC.",Pool,-1018,
BusinessSparkVisa,,6/19/16,business website: SQUARESPACE,Debit Card Purchase SQUARESPACE INC. ...3456 NY,Online Services,-216,
ChasePersonalCredit,,6/19/16,,M C INTERIORS AND FABRICS,Furniture,-414.3,
ChasePersonalCredit,,6/20/16,,THE BUKHARA,Restaurants/Dining,-11.55,
ChasePersonalCredit,,6/21/16,,SAFEWAY STORExxxx0022,Groceries,-70.54,
ChasePersonalCredit,,6/21/16,,WHOLEFDS FRL x0223,Groceries,-22.29,
ChasePersonalCredit,,6/21/16,,THE HOME DEPOT 4601,Home Improvement,-1.04,
ChasePersonalCredit,,6/21/16,,SVM*American Hm Shld,Home Maintenance,125,
JointChecking,,6/21/16,,HIRSCH & EHLENB          RESTON       VA~~x8888~~xxxxxxxxxxxx8747~~x4310~~0~~~~0079,Divorce,-720,
PersonalChecking,,6/21/16,,CHECK # 0xxxxx1013~~x0803~~~~x4855~~3~~~~0057,Cleaner,-150,
PersonalChecking,,6/21/16,,CHECK # 0xxxxx5015~~x0802~~~~x4609~~3~~~~0057,Lawn,-480,
PersonalChecking,,6/21/16,,NOVEC            ONLINE PMT ***********3POS~~x8888~~~~x7799~~0~~~~0065,Utilities,-646.88,
PersonalChecking,,6/22/16,,USAA.COM PAY INT P&C        ***********8232~~x8888~~~~x1332~~0~~~~0065,Insurance,-305.34,
USAACredit,,6/23/16,,AUTOMATIC PAYMENT - THANK YOU,Credit Card Payments,63.38,
ChasePersonalCredit,,6/24/16,,SHELL OIL xxxxxxx2704,Gasoline/Fuel,-20.64,
ChasePersonalCredit,,6/24/16,,BROCK AND CO - 314,Restaurants/Dining,-5.62,
PersonalChecking,,6/24/16,,SANTEON INC      PAYROLL    ***********IOU2~~x8888~~~~x1414~~0~~~~0032,Conference,60,
PersonalChecking,,6/24/16,,USAA CREDIT CARD PAYMENT    ***********5906~~x8888~~~~x3143~~0~~~~0065,Credit Card Payments,-63.38,
PersonalChecking,,6/24/16,,SANTEON INC      PAYROLL    ***********IOU2~~x8888~~~~x1414~~0~~~~0032,Office Supplies,17.07,
PersonalChecking,,6/24/16,,SANTEON INC      PAYROLL    ***********IOU2~~x8888~~~~x1414~~0~~~~0032,Paychecks/Salary,3551,
PersonalChecking,,6/24/16,,SANTEON INC      PAYROLL    ***********IOU2~~x8888~~~~x1414~~0~~~~0032,Travel - Lodging,358.8,
ChasePersonalCredit,,6/26/16,,WHOLEFDS FRL x0223,Groceries,-17.49,
ChasePersonalCredit,,6/26/16,,EZPASS VIRGINIxxxx0022,Other Transportation,-35,
ChasePersonalCredit,,6/26/16,,BROCK AND CO - 314,Restaurants/Dining,-5.62,
BusinessSparkVisa,,6/27/16,,Debit Card Purchase GOOGLE *Domains g.co/payhelp# CA,Online Services,-5,
ChasePersonalCredit,,6/27/16,,SAFEWAY STORExxxx4316,Groceries,-53.97,
JointChecking,,6/27/16,,SAFEWAY  STORE  1431     FAIRFAX      VA~~x8888~~xxxxxxxxxxxx8747~~x6297~~0~~~~0066,Groceries,-28.6,
JointChecking,,6/27/16,,INTEREST PAID~~x0000~~~~x0000~~0~~~~GT41,Interest,0.19,
PersonalChecking,,6/27/16,,VERIZON          ONLINE PMT ***********3POS~~x8888~~~~x6657~~0~~~~0065,Cable/Satellite Services,-59.39,
ChasePersonalCredit,,6/29/16,,APL* ITUNES.COM/BILL,Online Services,-1.99,
Cash,,6/30/16,,Eric Fireworks,Eric - Misc eg help w clothes,-20,
Cash,,6/30/16,,Fairfax County Dump Fee,Other Expenses,-3,
Cash,,6/30/16,,Garage Sale,Other Income,10,
Cash,,6/30/16,,Garage Sale,Other Income,40,
Cash,,6/30/16,,Hair cut - Carol,Personal Care,-40,
ChasePersonalCredit,,7/1/16,,Kindle Unlimited,Dues and Subscriptions,-9.99,
ChasePersonalCredit,,7/1/16,,SAFEWAY STORExxxx0022,Groceries,-31.79,
Costco,,7/2/16,,COSTCO WHSE #0204 FAIRFAX VA,Groceries,-60.05,
ChasePersonalCredit,,7/3/16,,SAFEWAY STORExxxx0022,Groceries,-5.82,
ChasePersonalCredit,,7/3/16,,SWEETWATER,Restaurants/Dining,-24.53,
BusinessChecking,,7/5/16,,Mobile Deposit,Deposits,369.9,
JointChecking,,7/5/16,,CLIFTON-CENTR A          CENTREVILLE  VA,Pets/Pet Care,-137,
ChasePersonalCredit,,7/6/16,,LOWES #xx037*,Home Maintenance,-10.51,
ChasePersonalCredit,,7/6/16,,APL* ITUNES.COM/BILL,Online Services,-0.99,
ChasePersonalCredit,,7/6/16,,CITY DINER,Restaurants/Dining,-2.5,
Costco,,7/6/16,,COSTCO GAS #0204 FAIRFAX VA,Gasoline/Fuel,-20,
JointChecking,,7/6/16,,HELPING HANDS V          RICHMOND     VA,Pets/Pet Care,-865,
ChasePersonalCredit,,7/7/16,,SUNOCO xxxxxx1801,Gasoline/Fuel,-11.6,
ChasePersonalCredit,,7/7/16,,HOME WARRANTY,Home Maintenance,-62.66,
JointChecking,,7/7/16,,ACARIAHEALTH PH          ORLANDO      FL,Pets/Pet Care,-65,
ChasePersonalCredit,,7/8/16,,WHOLEFDS SPR x0056,Groceries,-28.26,
ChasePersonalCredit,,7/10/16,,BROCK AND CO - 314,Restaurants/Dining,-2.07,
Costco,,7/10/16,,COSTCO WHSE #0204 FAIRFAX VA,Groceries,-12.28,
ChasePersonalCredit,,7/11/16,,SAFEWAY STORExxxx0022,Groceries,-72.97,
PersonalChecking,,7/11/16,,SANTEON INC      PAYROLL    ***********IOU2,Paychecks/Salary,1700,
ChasePersonalCredit,,7/12/16,,COMFORT ONE SHOES L-23,Clothing/Shoes,-130.91,
ChasePersonalCredit,,7/12/16,,THE HOME DEPOT 4601,Home Maintenance,-8.31,
ChasePersonalCredit,,7/12/16,,BROCK AND CO - 314,Restaurants/Dining,-6.07,
ChasePersonalCredit,,7/14/16,,AUTOMATIC PAYMENT - THANK,Credit Card Payments,3729.51,
PersonalChecking,,7/14/16,,SANTEON INC      PAYROLL    ***********IOU2,Paychecks/Salary,1699.78,
PersonalChecking,,7/14/16,,AT&amp;T MOBILITY    ONLINE PMT ***********3POS,Telephone Services,-55.84,
ChasePersonalCredit,,7/15/16,,SUNOCO xxxxxx9901,Gasoline/Fuel,-14.47,
Costco,,7/15/16,,PAYMENT THANK YOU,Credit Card Payments,368.32,
PersonalChecking,,7/15/16,,CHASE            AUTOPAY    ***********7755,Credit Card Payments,-3729.51,
PersonalChecking,,7/15/16,,CITIBANK CRDT CD ONLINE PMT ***********3POS,Credit Card Payments,-368.32,
Costco,,7/16/16,,COSTCO WHSE #0204 FAIRFAX VA,Groceries,-147.74,
ChasePersonalCredit,,7/17/16,,WHOLEFDS SPR x0056,Groceries,-32.8,
ChasePersonalCredit,,7/17/16,,SAFEWAY STORExxxx0022,Groceries,-89.61,
ChasePersonalCredit,,7/18/16,,Kindle Unlimited,Dues and Subscriptions,9.99,
PersonalChecking,,7/18/16,,INTEREST PAID,Interest,0.18,
PersonalChecking,,7/18/16,,VANGUARD BUY     INVESTMENT ***********1925,Retirement Contributions,-662.11,
BusinessChecking,,7/19/16,,Mobile Deposit,Transfers,2000,
PersonalChecking,,7/19/16,,CHECK # 0xxxxx1014,Cleaner,-150,
BusinessChecking,,7/20/16,,ACH Withdrawal PAYPAL TRANSFER Collaboration superpowers,Training,-500,
Costco,,7/20/16,,COSTCO GAS #0204 FAIRFAX VA,Gasoline/Fuel,-23.55,
Costco,,7/20/16,,COSTCO WHSE #0204 FAIRFAX VA,Groceries,-14.63,
JointChecking,,7/20/16,,CLIFTON-CENTR A          CENTREVILLE  VA,Pets/Pet Care,-133.05,
PersonalChecking,,7/20/16,,CHECK # 0xxxxx5019,Lawn,-480,
PersonalChecking,,7/20/16,,CHECK # 0xxxxx1016,Transfers,-2000,
BusinessChecking,,7/21/16,,Paid Check,Liability Insurance,-1070,
JointChecking,,7/21/16,,CHASE            AUTOPAY    ***********6594,Credit Card Payments,-9,
PersonalChecking,,7/22/16,,SANTEON INC      PAYROLL    ***********IOU2,Paychecks/Salary,1587.35,
ChasePersonalCredit,,7/24/16,,ZEN WELLNESS INC,Personal Care,-26,
Costco,,7/24/16,,COSTCO WHSE #0204 FAIRFAX VA,Groceries,-18.21,
BusinessChecking,,7/25/16,LogitechRemotePointer,Debit Card Purchase AMAZON.COM AMZN.COM/BI AMZN.COM/BILL WA,Business Miscellaneous,-37.21,
BusinessChecking,,7/25/16,,Debit Card Purchase GOOGLE *Domains g.co/payhelp# CA,Online Services,-5,
Cash,,7/25/16,Paid into Sapient Dinner,Reston Restaurant Taco something,Dining,-10,
Cash,,7/25/16,Carlos Landscape,Carlos from Craigslist,Lawn,-45,
Cash,,7/25/16,Purchase 2.5 Gallon Water Jug ,Mary Larmour,Other Expenses,-8,
Cash,,7/25/16,Sale of AG Horse Miniature 155 and tub 10,Craigslist Lady,Other Income,165,
Cash,,7/25/16,Sale of AG Horse Miniature 155 and tub 10,Craigslist Lady,Other Income,115,
ChasePersonalCredit,,7/25/16,,BROW ART 23 - FAIR OAK,Personal Care,-14,
JointChecking,,7/25/16,,PBS-CLIFTON CEN          xxxxxxx2221  VA,Pets/Pet Care,-60.41,
JointChecking,,7/25/16,,CLIFTON-CENTR A          CENTREVILLE  VA,Pets/Pet Care,-37,
PersonalChecking,,7/25/16,,Alexander Randolph,Taxes,-225,
JointChecking,,7/26/16,,INTEREST PAID,Interest,-0.15,
PersonalChecking,,7/26/16,,USAA CREDIT CARD PAYMENT    ***********5906,Credit Card Payments,-16.93,
BusinessSparkVisa,,7/28/16,,Amazon Services-Kindle xxx-xxx-8851 WA x8109 USA,Books related to work,-13,
BusinessSparkVisa,,7/28/16,,INTEREST CHARGE:PURCHASE ADJUSTMENT,Interest,3.38,
ChasePersonalCredit,,7/28/16,,DELTA DENTAL OF VIRGIN,Health Insurance Premium,-22.5,
ChasePersonalCredit,,7/29/16,MileIQ App,APL* ITUNES.COM/BILL,Online Services,-59.99,
PersonalChecking,,7/29/16,,USAA.COM PAY INT P&amp;C        ***********8232,Insurance,-305.34,
PersonalChecking,,7/29/16,,COUNTY OF FFX    RE PREPAY  ***********1347,Taxes,-5791.93,
